Profile_ID,NPI,First_Name,Middle_Name,Last_Name,Program_Year,Total_Amount_Invested_USDollars,Value_of_Interest,Terms_of_Interest,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Category,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,Product_Category_or_Therapeutic_Area_1,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,Total_Amount_of_Payment_USDollars,Form_of_Payment_or_Transfer_of_Value,Name_of_Study,Nature_of_Payment_or_Transfer_of_Value,Product_Indicator,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Device_or_Medical_Supply1,Contributed_Articles
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Trauma,BME  NITINOL CONTINUOUS COMPRESSION IMPLANTS,91.04,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,93.19,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,3358.38,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,79.93,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,3553.25,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,347.59,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,4840.29,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,144.3,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,5627.51,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,113.18,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Drug,Spine,EXPAREL,2865.23,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Trauma,BME  NITINOL CONTINUOUS COMPRESSION IMPLANTS,388.77,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Trauma,BME  NITINOL CONTINUOUS COMPRESSION IMPLANTS,232.41,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Medical Device Business Services, Inc.",GNRL,Device,Trauma,BME  NITINOL CONTINUOUS COMPRESSION IMPLANTS,549.47,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"SportsTek Medical, Inc",GNRL,,,,319.09,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Linvatec Corporation,GNRL,Device,Orthopedic Surgery,Linvatec Arthroscopy,125.67,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Zimmer Biomet Holdings, Inc.",GNRL,Device,Sports Medicine,Juggerknot,109.05,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Zimmer Biomet Holdings, Inc.",GNRL,Device,Sports Medicine,Sports Medicine Product Portfolio,20.38,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Arthrex, Inc.",GNRL,,,,16.0,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Arthrex, Inc.",GNRL,,,,510.0,In-kind items and services,,Education,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,VISUALIZATION,1588 HD 3 CHIP CAMERA,19.34,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,VISUALIZATION,1588 HD 3 CHIP CAMERA,16.24,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,T2,32.85,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,T2,18.5,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,HOFFMANN,34.97,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,T2,117.92,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,Stryker Corporation,GNRL,Device,TRAUMA & EXTREMETIES,AXSOS,36.03,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,213.89,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,65.0,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,93.0,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,376.2,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Visualization,LENS Surgical Imaging System,22.89,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Visualization,LENS Surgical Imaging System,103.19,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Xtendobutton,15.65,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Resection,DYONICS POWERMIN/Mini Blades,1600.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,143.97,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,FIRSTPASS MINI,400.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,28.75,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,379.24,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,ULTRABUTTON,54.91,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,ULTRABUTTON,42.76,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,229.97,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,755.71,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,258.23,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,HEALICOIL,36.62,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,JII Unicondylar Knee System,5800.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Visualization,LENS Surgical Imaging System,103.31,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Acufex,5347.5,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Acufex,38.15,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Biosure,2200.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Fast-Fix 360,600.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,9.7,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,9.05,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,BIOSURE REGENESORB,2700.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,118.78,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,JII Unicondylar Knee System,36.55,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,JII Unicondylar Knee System,26.25,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,JII Unicondylar Knee System,15.26,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,3000.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,119.84,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,4255.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,596.64,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,248.12,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,2760.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,REGENESORB,381.0,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,27.4,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,174.12,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,213.3,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,49.99,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,BIOSURE REGENESORB,13.91,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,BIOSURE REGENESORB,51.73,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,202.3,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,1511.34,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Hip,Bioraptor Knotless,4000.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Hip,Bioraptor Knotless,55.64,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,4370.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,39.61,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,18.85,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,31.61,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,24.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,2760.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,52.87,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Acufex,3600.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Acufex,54.29,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Acufex,53.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Hip,Bioraptor Knotless,400.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,5600.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Accu-pass,39.65,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,HEALICOIL,147.01,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,Xtendobutton,20.66,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,27.92,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,56.11,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,41.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Visualization,LENS Surgical Imaging System,39.42,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Knee,ULTRABUTTON,8.65,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Visualization,LENS Surgical Imaging System,64.41,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,Journey II XR,322.39,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Q-FIX,56.38,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,HEALICOIL,400.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,800.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,15.52,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,16.05,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,81.86,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,60.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,513.44,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Hip,Q-Fix,49.88,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,Journey II XR,1800.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,1100.0,Cash or cash equivalent,,Consulting Fee,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,2600.0,Cash or cash equivalent,,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,315.81,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,25.91,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,5.58,Cash or cash equivalent,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Other Endoscopy,Coblation Wands,50.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Latarjet System,226.7,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Latarjet System,179.44,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Latarjet System,212.58,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,JII Unicondylar Knee System,31.0,Cash or cash equivalent,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,263.61,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,27.66,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,VISIONAIRE Solutions,415.54,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,VISIONAIRE Solutions,136.15,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Recon Knees,VISIONAIRE Solutions,138.02,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,Device,Sports Med Shoulder,Regeneten,136.69,In-kind items and services,,Food and Beverage,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,428.24,In-kind items and services,,Travel and Lodging,,,,22
112106,1477714665,NIRAV,HASMUKH,AMIN,2018,,,,"Smith & Nephew, Inc.",GNRL,,,,212.97,In-kind items and services,,Travel and Lodging,,,,22
